id,price,log_price,name_sentiment,description_sentiment
5500269,112.0,4.718498871295094,0.0,0.9561
5562249,152.0,5.0238805208462765,0.0,0.9459
5581937,150.0,5.0106352940962555,0.0,0.25
5671750,105.0,4.653960350157523,0.0,0.9408
5735855,136.0,4.912654885736052,0.6124,0.945
5807008,85.0,4.442651256490317,0.0,0.9726
5839745,190.0,5.247024072160486,0.0,0.8957
5851116,136.0,4.912654885736052,0.34,0.8126
5905105,120.0,4.787491742782046,0.0,0.5707
5920467,155.0,5.043425116919247,0.0,0.9098
5948014,300.0,5.703782474656201,0.0,0.9492
5959264,95.0,4.553876891600541,0.0,0.9287
5969673,95.0,4.553876891600541,0.0,0.926
5977564,50.0,3.912023005428146,0.7184,0.9554
5993234,147.0,4.990432586778736,0.0,0.8964
6000445,95.0,4.553876891600541,0.0,0.8885
6066283,212.0,5.356586274672012,0.4767,0.9515
6162690,145.0,4.976733742420574,0.0,0.9285
6170708,169.0,5.1298987149230735,0.4215,0.5267
6272643,,,0.0,0.9134
6311733,88.0,4.477336814478207,0.4404,0.9545
6325322,220.0,5.393627546352362,0.0,0.68
6342316,695.0,6.543911845564792,0.0,0.0
6358595,225.0,5.41610040220442,0.0,0.8126
6378503,,,0.6808,0.9552
6406630,,,0.0,0.9551
6425129,436.0,6.077642243349034,0.0,0.978
6436140,205.0,5.3230099791384085,0.0,0.872
6439077,98.0,4.584967478670572,0.4588,0.7845
6462183,148.0,4.997212273764115,0.8519,0.9401
6479214,130.0,4.867534450455582,0.4588,0.6705
6578076,65.0,4.174387269895637,0.2023,0.6696
6590146,179.0,5.187385805840755,0.0,0.3716
6674562,140.0,4.941642422609304,0.0,0.6705
6674721,170.0,5.135798437050262,0.5859,0.0
6748747,275.0,5.616771097666572,0.0,0.6908
6761229,91.0,4.51085950651685,0.0,0.9713
6924573,69.0,4.23410650459726,0.0,0.8779
6956821,150.0,5.0106352940962555,0.0,0.7906
7012350,90.0,4.499809670330265,0.6369,0.8074
7025594,94.0,4.543294782270004,0.5859,0.9712
7027137,112.0,4.718498871295094,0.5859,0.5719
7054673,149.0,5.003946305945459,0.0,0.9027
7321197,236.0,5.4638318050256105,0.3182,0.5994
7341852,128.0,4.852030263919617,0.0,0.8172
7369502,,,0.5859,0.7906
7546156,61.0,4.110873864173311,0.0,0.4939
7582123,,,0.0,0.9544
7619768,66.0,4.189654742026425,0.5994,0.8655
7636839,72.0,4.276666119016055,0.0,-0.2732
7679843,310.0,5.736572297479192,0.0,0.836
7680771,110.0,4.700480365792417,0.6696,0.2486
7680829,,,0.0,0.9206
7681257,86.0,4.454347296253507,0.0,0.7506
7730121,,,0.0,0.936
7730729,198.0,5.288267030694535,0.0,0.8402
7731031,,,0.6696,0.9382
7731691,169.0,5.1298987149230735,0.0,0.8118
7743150,175.0,5.1647859739235145,0.0,0.8553
7761048,103.0,4.634728988229636,0.5859,0.8442
7764295,165.0,5.10594547390058,0.0,0.9468
7774769,206.0,5.327876168789581,0.0,0.9538
7872008,135.0,4.90527477843843,0.4404,0.9136
7872165,,,0.0,0.9186
7872525,126.0,4.836281906951478,0.3612,0.8779
7873574,182.0,5.204006687076795,0.0,0.5106
8010237,100.0,4.605170185988092,0.0,-0.368
8010819,195.0,5.272999558563747,0.0,0.8316
8028499,85.0,4.442651256490317,0.5994,0.9536
8118940,49.0,3.8918202981106265,0.0,0.6486
8134589,399.0,5.988961416889864,0.0,0.8518
8319809,350.0,5.857933154483459,0.5994,0.9201
8405357,120.0,4.787491742782046,0.0,0.8957
8473445,182.0,5.204006687076795,0.0,0.8979
8482102,265.0,5.579729825986222,0.0,0.8979
8540423,73.0,4.290459441148391,0.3612,0.4404
8650728,500.0,6.214608098422191,0.0,0.946
8776223,489.0,6.192362489474872,0.0,0.909
8778300,132.0,4.882801922586371,0.6249,0.8519
8845989,120.0,4.787491742782046,0.5106,0.6542
8846038,70.0,4.248495242049359,0.0,0.9764
8882433,300.0,5.703782474656201,0.0,0.5423
